time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
69.81905,0,0,0,0,0,0
69.82273,0,0,0,0,0,0
69.82728,0,0,0,0,0,0
69.8326,0,0,0,0,0,0
69.83702,0,0,0,0,0,0
69.8407,0,0,0,0,0,0
69.84468,0,0,0,0,0,0
69.84908,0,0,0,0,0,0
69.85322,0,0,0,0,0,0
69.85698,0,0,0,0,0,0
69.86099,0,0,0,0,0,0
69.86619,0,0,0,0,0,0
69.87067,0,0,0,0,0,0
69.87429,0,0,0,0,0,0
69.87757,0,0,0,0,0,0
69.88218,0,0,0,0,0,0
69.88729,0,0,0,0,0,0
69.89159,0,0,0,0,0,0
69.89616,0,0,0,0,0,0
69.90056,0,0,0,0,0,0
69.9042,0,0,0,0,0,0
69.90844,0,0,0,0,0,0
69.91248,0,0,0,0,0,0
69.91663,0,0,0,0,0,0
69.92039,0,0,0,0,0,0
69.9242,0,0,0,0,0,0
69.92848,0,0,0,0,0,0
69.9329,0,0,0,0,0,0
69.93665,0,0,0,0,0,0
69.94,0,0,0,0,0,0
69.94459,0,0,0,0,0,0
69.94933,0,0,0,0,0,0
69.95296,0,0,0,0,0,0
69.95634,0,0,0,0,0,0
69.96082,0,0,0,0,0,0
69.96556,0,0,0,0,0,0
69.96918,0,0,0,0,0,0
69.97254,0,0,0,0,0,0
69.97688,0,0,0,0,0,0
69.98151,0,0,0,0,0,0
69.98521,0,0,0,0,0,0
69.98891,0,0,0,0,0,0
69.993,0,0,0,0,0,0
69.99764,0,0,0,0,0,0
70.0009,0,0,0,0,0,0
70.00435,0,0,0,0,0,0
70.00845,0,0,0,0,0,0
70.01334,0,0,0,0,0,0
70.01691,0,0,0,0,0,0
70.02013,0,0,0,0,0,0
70.02374,0,0,0,0,0,0
70.02702,0,0,0,0,0,0
70.03065,0,0,0,0,0,0
70.03409,0,0,0,0,0,0
70.03741,0,0,0,0,0,0
70.04082,0,0,0,0,0,0
70.04437,0,0,0,0,0,0
70.04774,0,0,0,0,0,0
70.05112,0,0,0,0,0,0
70.05527,0,0,0,0,0,0
70.05997,0,0,0,0,0,0
70.06361,0,0,0,0,0,0
70.06715,0,0,0,0,0,0
70.07159,0,0,0,0,0,0
70.07648,0,0,0,0,0,0
70.0801,0,0,0,0,0,0
70.0836,0,0,0,0,0,0
70.08789,0,0,0,0,0,0
70.09256,0,0,0,0,0,0
70.09618,0,0,0,0,0,0
70.09962,0,0,0,0,0,0
70.1043,0,0,0,0,0,0
70.10907,0,0,0,0,0,0
70.11264,0,0,0,0,0,0
70.11652,0,0,0,0,0,0
70.1208,0,0,0,0,0,0
70.12546,0,0,0,0,0,0
70.1288,0,0,0,0,0,0
70.13268,0,0,0,0,0,0
70.137,0,0,0,0,0,0
70.1412,0,0,0,0,0,0
70.14483,0,0,0,0,0,0
70.14851,0,0,0,0,0,0
70.15268,0,0,0,0,0,0
70.15722,0,0,0,0,0,0
70.16078,0,0,0,0,0,0
70.16483,0,0,0,0,0,0
70.16944,0,0,0,0,0,0
70.17452,0,0,0,0,0,0
70.17812,0,0,0,0,0,0
70.1819,0,0,0,0,0,0
70.18742,0,0,0,0,0,0
70.19093,0,0,0,0,0,0
70.19461,0,0,0,0,0,0
70.19894,0,0,0,0,0,0
70.20267,0,0,0,0,0,0
70.20661,0,0,0,0,0,0
70.21033,0,0,0,0,0,0
70.21414,0,0,0,0,0,0
70.21798,0,0,0,0,0,0
70.22218,0,0,0,0,0,0
70.22565,0,0,0,0,0,0
70.22996,0,0,0,0,0,0
70.23634,0,0,0,0,0,0
70.24121,0,0,0,0,0,0
70.24599,0,0,0,0,0,0
70.25092,0,0,0,0,0,0
70.25443,0,0,0,0,0,0
70.2579,0,0,0,0,0,0
70.26133,0,0,0,0,0,0
70.26613,0,0,0,0,0,0
70.27026,0,0,0,0,0,0
70.27359,0,0,0,0,0,0
70.27747,0,0,0,0,0,0
70.28201,0,0,0,0,0,0
70.28637,0,0,0,0,0,0
70.2897,0,0,0,0,0,0
70.2935,0,0,0,0,0,0
70.29782,0,0,0,0,0,0
70.30275,0,0,0,0,0,0
70.30665,0,0,0,0,0,0
70.31145,0,0,0,0,0,0
70.31608,0,0,0,0,0,0
